Date_x,Date_y,MinTemp,MaxTemp,RainFall,Evaporation,Sunshine,WindGustDir_x,WindGustDir_y,WindGustSpeed,WindDir9am_x,WindDir9am_y,WindDir3pm_x,WindDir3pm_y,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,dewDiffTemp3pm,dewDiffTemp9am,diffTemp3pm9am,diffPress3pm9am,RainToday
-0.998186,0.0602133,8.2,16,0,2.2,0.6,-0.382683,-0.92388,22,-0.707107,-0.707107,-1.83697e-16,-1,4,6,50,34,1020.7,1018.6,6,6,12.2,15.9,15.8453,10.1178,3.7,-2.1,0
-0.999074,0.0430222,7.5,18.8,0.8,0.2,1.4,-0.707107,-0.707107,13,-0.707107,-0.707107,0.92388,0.382683,2,4,90,73,1021.2,1018.5,8,7,11.2,18.1,4.91991,1.57994,6.9,-2.7,0
-0.999667,0.0258184,11.2,19.3,2.2,1.2,1.3,-1.83697e-16,-1,19,-0.92388,-0.382683,-0.707107,-0.707107,6,2,52,52,1023.9,1022.1,7,7,13.8,18.2,10.023,9.68777,4.4,-1.8,1
-0.999963,0.008607,11.9,15.9,0.2,1.6,0,-0.707107,-0.707107,13,-0.707107,-0.707107,-0.707107,-0.707107,4,2,74,69,1026.2,1023.3,8,8,13.2,15.7,5.6742,4.53396,2.5,-2.9,0
-0.999963,-0.008607,12.4,18.9,8.6,0.4,9.2,-1.83697e-16,-1,31,-0.382683,-0.92388,-1.83697e-16,-1,9,13,68,39,1025.2,1022.7,4,1,13.2,17.9,14.1556,5.77789,4.7,-2.5,1
-0.999667,-0.0258184,6.7,21.3,0,5,9.6,-0.707107,-0.707107,19,-0.707107,-0.707107,-0.707107,0.707107,6,7,59,46,1027.6,1023.6,1,2,12.4,20.3,12.0055,7.78927,7.9,-4,0
-0.999074,-0.0430222,11.9,22.6,0,3.2,8.6,-0.92388,0.382683,20,-0.92388,-0.382683,6.12323e-17,1,6,7,65,50,1025,1020.8,3,3,16,20.9,10.8193,6.57911,4.9,-4.2,0
-0.998186,-0.0602133,13.3,22.5,0,2.2,2.9,-1.83697e-16,-1,26,-0.92388,-0.382683,-1.83697e-16,-1,2,11,67,62,1020.2,1015.7,6,7,17.8,20.9,7.55981,6.21364,3.1,-4.5,0
-0.997001,-0.0773865,13.5,16.9,0,3.6,0,-1.83697e-16,-1,28,-1.83697e-16,-1,-0.707107,-0.707107,9,6,55,45,1020.8,1018.3,7,8,14.4,16.1,11.9402,8.92787,1.7,-2.5,0
-0.995521,-0.0945367,12.6,21.2,0.4,2.6,3.5,-0.92388,0.382683,28,-0.707107,-0.707107,-0.707107,0.707107,7,13,74,51,1020.9,1017.9,7,7,15.5,20.2,10.4671,4.61671,4.7,-3,0
-0.993747,-0.111659,13.2,22.2,0,2.8,7.6,-0.92388,0.382683,39,-0.707107,-0.707107,-0.707107,0.707107,7,17,62,56,1022.9,1021.5,2,5,17.8,19.9,9.0436,7.38223,2.1,-1.4,0
-0.991677,-0.128748,12.8,22.5,0,3.4,4.5,6.12323e-17,1,28,-0.382683,-0.92388,-0.382683,0.92388,4,11,75,58,1027.3,1023.4,7,3,15.4,20.9,8.57949,4.41103,5.5,-3.9,0
-0.989314,-0.145799,11.6,21.3,0,2.6,2.2,6.12323e-17,1,15,-0.707107,-0.707107,0.382683,0.92388,6,2,80,59,1026.6,1023.4,7,7,14.4,20.7,8.30626,3.40798,6.3,-3.2,0
-0.986658,-0.162807,11.6,23.6,0,1.6,9.9,-0.382683,0.92388,17,-0.707107,-0.707107,0.707107,0.707107,4,7,83,51,1024.2,1020.6,1,1,15.5,22.4,10.6427,2.8769,6.9,-3.6,0
-0.983709,-0.179767,11.6,23.9,0,1.6,9.8,1,0,20,-0.707107,-0.707107,0.707107,0.707107,2,9,78,53,1023,1018.8,1,7,16.8,22,10.0279,3.86077,5.2,-4.2,0
-0.980469,-0.196673,12.6,22.8,0,2.8,6.7,-1.83697e-16,-1,46,1,0,-1.83697e-16,-1,6,13,66,45,1017.8,1015.7,4,4,20.2,20,12.3011,6.5611,-0.2,-2.1,0
-0.964614,-0.263665,8.1,23.6,0,3.8,9.9,0.92388,0.382683,13,-0.707107,-0.707107,0.92388,0.382683,4,4,71,33,1025.5,1021,1,1,13.4,22.9,17.1352,5.15248,9.5,-4.5,0
-0.949718,-0.313107,10.9,20.3,0,3.4,5.8,-1,1.22465e-16,17,-0.707107,-0.707107,-0.92388,0.382683,6,6,65,44,1022.5,1019.6,6,7,14.8,19.1,12.5444,6.51781,4.3,-2.9,0
-0.944188,-0.329408,9,21.4,0,3.6,10,-1,1.22465e-16,24,-0.707107,-0.707107,-0.92388,0.382683,7,7,60,26,1025.4,1022.9,1,2,14.4,20.4,20.1529,7.668,6,-2.5,0
-0.938377,-0.345612,8.3,21.5,0,2.8,9.8,-0.707107,0.707107,26,-0.707107,-0.707107,-0.707107,0.707107,6,9,55,49,1028.3,1025.7,1,3,14.7,19.6,11.0119,8.94876,4.9,-2.6,0
-0.932289,-0.361714,11.6,21.4,0,3.6,2.2,-0.707107,0.707107,22,-0.707107,-0.707107,-0.707107,0.707107,6,9,69,57,1027.8,1024.4,6,7,15.1,20.2,8.79705,5.64766,5.1,-3.4,0
-0.919286,-0.39359,14.4,21.4,2,1.8,4.8,-0.707107,0.707107,24,-0.92388,-0.382683,-0.382683,0.92388,6,9,81,60,1029.5,1027.3,7,7,16.3,20.3,8.0254,3.2691,4,-2.2,1
-0.912375,-0.409356,13.1,20.7,0.2,3.6,2.2,-0.382683,0.92388,30,-0.92388,-0.382683,-0.382683,0.92388,4,9,67,74,1030.9,1027.5,7,7,17.6,19,4.74403,6.20403,1.4,-3.4,0
-0.905193,-0.425,14.9,23.2,5.2,1.2,5.1,0.707107,0.707107,28,-0.707107,-0.707107,0.92388,0.382683,4,11,84,64,1026.5,1022.1,7,7,18.2,21.6,7.10926,2.75141,3.4,-4.4,1
-0.897743,-0.440519,17,23.9,8,2.6,4.2,0.707107,0.707107,15,-1.83697e-16,-1,0.92388,0.382683,6,6,86,73,1022.6,1018.7,6,7,19.1,22.3,5.08119,2.40026,3.2,-3.9,1
-0.890028,-0.455907,15.3,26.4,0,0.2,8,0.707107,0.707107,20,-0.707107,-0.707107,0.707107,0.707107,2,9,95,61,1021.1,1017.5,8,1,17.5,24.3,8.0127,0.811181,6.8,-3.6,0
-0.882048,-0.47116,16.3,26.8,0,2.6,5.5,0.382683,-0.92388,37,0.92388,0.382683,0.382683,-0.92388,4,9,69,58,1019.1,1016.4,1,7,22.6,25.4,8.87556,5.98377,2.8,-2.7,0
-0.873807,-0.486273,13.9,24,0,5,8,-1.83697e-16,-1,26,-0.707107,-0.707107,-1.83697e-16,-1,6,9,58,38,1023.9,1019.2,6,1,19.3,23.6,15.1597,8.4754,4.3,-4.7,0
-0.865307,-0.501242,12.5,20.4,0,4.6,10.2,-1.83697e-16,-1,35,-1.83697e-16,-1,-1.83697e-16,-1,11,19,44,27,1021.2,1016,1,0,16.3,19.9,19.5582,12.2789,3.6,-5.2,0
-0.856551,-0.516062,10.2,20.7,0,9.2,10.2,-1.83697e-16,-1,39,-1.83697e-16,-1,-1.83697e-16,-1,17,13,54,38,1014.9,1012.2,1,1,13.8,20.2,14.7789,9.14899,6.4,-2.7,0
-0.847541,-0.53073,9.2,22.7,0,3.4,10.2,-0.382683,-0.92388,20,-0.382683,-0.92388,-0.707107,0.707107,6,2,53,28,1019.6,1016.4,0,1,16,22.6,19.4416,9.57846,6.6,-3.2,0
-0.83828,-0.54524,8.8,22.5,0,4.6,5.9,6.12323e-17,1,19,-0.707107,-0.707107,0.707107,0.707107,6,6,70,45,1020.2,1015.8,6,7,12.8,20.9,12.3851,5.336,8.1,-4.4,0
-0.82877,-0.559589,12.7,22.4,0,2.6,9.9,-1.83697e-16,-1,28,-0.382683,-0.92388,-0.382683,-0.92388,9,7,53,20,1019.3,1015.9,3,1,17.1,22.1,24.0163,9.66012,5,-3.4,0
-0.819015,-0.573772,8.1,20.1,0,4.8,10,6.12323e-17,1,20,-0.382683,-0.92388,6.12323e-17,1,7,11,47,29,1023.1,1019.6,1,1,14.7,18.9,18.429,11.1972,4.2,-3.5,0
-0.809017,-0.587785,6.6,22.2,0,4,10.1,0.382683,0.92388,19,-0.707107,-0.707107,0.707107,0.707107,6,9,58,37,1022.4,1018.3,1,1,13.4,21.4,15.2995,8.09685,8,-4.1,0
-0.798779,-0.601624,9.6,23.1,0,3.6,4.2,0.382683,0.92388,28,-0.382683,-0.92388,0.707107,0.707107,4,7,70,52,1023.6,1020.6,6,6,14.2,21.4,10.2702,5.39516,7.2,-3,0
-0.788305,-0.615285,14.1,19.7,2.8,1.4,0,6.12323e-17,1,31,0.92388,0.382683,0.92388,0.382683,4,4,92,93,1020.8,1017,7,8,17.9,19.3,1.16235,1.32014,1.4,-3.8,1
-0.777597,-0.628763,16.1,19,78,8.4,2.1,-1.83697e-16,-1,28,0.707107,-0.707107,-1.83697e-16,-1,2,9,89,51,1014.7,1011.1,8,7,16.9,17.7,10.2692,1.82692,0.8,-3.6,1
-0.766659,-0.642055,12.5,19.6,0,4.8,10,-1.83697e-16,-1,65,-1.83697e-16,-1,-1.83697e-16,-1,19,28,53,33,1012.2,1008.2,1,1,15.1,19,16.6425,9.51189,3.9,-4,0
-0.755493,-0.655156,10.4,20.5,0.2,6.6,10.1,-1.83697e-16,-1,33,-0.382683,-0.92388,-1.83697e-16,-1,17,9,51,35,1013.6,1011.5,1,0,13.8,19.9,15.9213,9.96404,6.1,-2.1,0
-0.744104,-0.668064,6.1,22.2,0,5,10.2,0.707107,0.707107,26,-0.92388,0.382683,0.707107,0.707107,2,9,61,45,1018.8,1014.9,0,0,14.3,20.9,12.3851,7.42138,6.6,-3.9,0
-0.720667,-0.693281,7.6,23.5,0,5.2,10.7,-1.83697e-16,-1,37,-0.382683,-0.92388,0.382683,-0.92388,6,13,42,30,1017.5,1013.8,1,1,17.9,23.1,18.5311,13.0986,5.2,-3.7,0
-0.708627,-0.705584,10.2,21.9,0,6.2,10.7,6.12323e-17,1,22,-0.707107,-0.707107,-0.382683,0.92388,7,9,47,45,1021.7,1019.2,1,1,16.7,20.6,12.3571,11.3714,3.9,-2.5,0
-0.696376,-0.717677,9.5,23.4,0,4,10.5,6.12323e-17,1,22,-0.707107,-0.707107,0.707107,0.707107,6,7,65,46,1023.4,1018.9,1,1,16,22.1,12.1697,6.57911,6.1,-4.5,0
-0.683919,-0.729558,11.7,27.8,0,4.4,10,-1.83697e-16,-1,22,-0.92388,-0.382683,0.707107,0.707107,4,9,68,54,1017.9,1013.3,1,1,19.6,25.8,10.0255,6.07285,6.2,-4.6,0
-0.67126,-0.741222,17.5,18.1,8.6,1.8,0,-0.92388,-0.382683,19,0.382683,-0.92388,1,0,6,4,85,86,1017.8,1013.8,8,8,18.1,17.1,2.36319,2.56453,-1,-4,1
-0.658402,-0.752667,6.9,21.8,4.6,3.2,10.8,-1.83697e-16,-1,31,-0.707107,-0.707107,-1.83697e-16,-1,6,7,50,34,1020,1016.5,1,0,16,21.8,16.5671,10.4215,5.8,-3.5,1
-0.645348,-0.763889,8.1,22.3,0,3.8,10.6,6.12323e-17,1,17,-0.707107,-0.707107,0.382683,0.92388,7,9,46,42,1023,1019.2,0,1,15.2,21.5,13.4604,11.5462,6.3,-3.8,0
-0.618671,-0.78565,14,21.1,10.2,1,6.6,0.382683,-0.92388,37,-1.83697e-16,-1,0.382683,-0.92388,15,20,58,45,1015,1012.5,2,7,17.9,18.8,12.1895,8.38482,0.9,-2.5,1
-0.605056,-0.796183,15,18.6,0.2,5.6,0,-1.83697e-16,-1,35,-1.83697e-16,-1,0.382683,-0.92388,9,9,61,53,1013.8,1010.4,8,8,15.4,18.3,9.74958,7.48535,2.9,-3.4,0
-0.591261,-0.80648,14.1,20.8,0,4,7,0.382683,-0.92388,43,-1.83697e-16,-1,-1.83697e-16,-1,9,15,59,33,1013,1008.6,7,2,14.9,20.7,16.8564,7.94329,5.8,-4.4,0
-0.577292,-0.816538,10.3,22.4,0,5,10.8,-1.83697e-16,-1,41,-0.382683,-0.92388,-1.83697e-16,-1,11,15,43,31,1016.1,1013.3,1,0,17.5,21.5,17.848,12.7221,4,-2.8,0
-0.563151,-0.826354,7.4,23.7,0,6.4,9.9,0.382683,0.92388,17,-0.707107,-0.707107,0.382683,0.92388,6,11,50,37,1021.7,1018.6,6,4,17.6,21.6,15.3224,10.5506,4,-3.1,0
-0.548843,-0.835925,12.3,22.4,0,4,7.4,-0.382683,0.92388,28,-0.382683,-0.92388,6.12323e-17,1,4,13,58,46,1026.4,1023.3,3,5,17.7,20.9,12.0601,8.37191,3.2,-3.1,0
-0.534373,-0.845249,10.7,23.2,0,4,8.4,6.12323e-17,1,22,-0.707107,-0.707107,0.382683,0.92388,7,11,62,49,1026.3,1022.6,1,7,17.6,20,11.0455,7.37085,2.4,-3.7,0
-0.519744,-0.854322,11.4,24.2,0,4,10.7,0.382683,0.92388,19,-0.707107,-0.707107,0.707107,0.707107,6,9,63,46,1026.1,1023,1,2,17.7,22,12.1605,7.13654,4.3,-3.1,0
-0.504961,-0.863142,12.1,24.8,0,3.6,9.9,0.707107,0.707107,26,-0.382683,-0.92388,0.707107,0.707107,4,13,63,52,1024.4,1019.4,1,4,19,22.9,10.387,7.20835,3.9,-5,0
-0.490029,-0.871706,11.8,28.4,0,4,10.5,0.92388,0.382683,20,0.707107,0.707107,1,0,4,7,59,35,1021.2,1016,0,1,21,28.1,16.9178,8.32525,7.1,-5.2,0
-0.474951,-0.880012,15.2,27.1,0,4.4,9.6,6.12323e-17,1,37,-0.92388,-0.382683,-0.382683,0.92388,4,11,57,62,1020.2,1018.7,4,1,23,25,7.79781,8.98577,2,-1.5,0
-0.459733,-0.888057,18.5,25.7,0,4,9.8,0.707107,0.707107,39,1,0,0.92388,0.382683,7,17,74,65,1021.3,1016.7,4,3,22.4,24.5,7.02125,4.86934,2.1,-4.6,0
-0.428892,-0.903356,17.3,25.1,26.8,2,6.1,0.707107,0.707107,17,-0.707107,-0.707107,-1.83697e-16,-1,4,6,78,42,1020.3,1017,7,4,19.6,24.4,13.7553,3.94553,4.8,-3.3,1
-0.413279,-0.910605,11.9,25.4,0,4,10.8,-0.92388,-0.382683,19,-0.382683,-0.92388,-0.382683,-0.92388,7,4,51,31,1023.4,1019.5,1,1,18.8,25.1,18.3297,10.356,6.3,-3.9,0
-0.397543,-0.917584,11.6,23.8,0,4,10.2,-0.382683,0.92388,39,-0.707107,-0.707107,-0.382683,0.92388,6,11,62,57,1024.4,1020.6,5,2,17.9,22.6,8.95869,7.38793,4.7,-3.8,0
-0.381689,-0.924291,14.1,25.4,0,3.2,9.8,0.92388,0.382683,26,-0.382683,-0.92388,0.92388,0.382683,4,11,66,60,1020.8,1015.2,1,3,20.2,23.6,8.22874,6.5611,3.4,-5.6,0
-0.365723,-0.930724,18.7,24.1,0,7,0.9,0.382683,-0.92388,30,1,0,0.707107,-0.707107,4,7,67,67,1010.8,1008.2,7,7,22.3,24,6.51502,6.43169,1.7,-2.6,0
-0.349647,-0.936881,12.2,25.3,3.2,1.8,11.1,-1.83697e-16,-1,22,-0.707107,-0.707107,0.382683,0.92388,4,13,40,34,1017.8,1016.2,0,1,20.5,22.8,16.6909,14.0698,2.3,-1.6,1
-0.333469,-0.942761,12.5,23.6,0,5.8,9.5,0.382683,0.92388,20,-0.92388,-0.382683,0.382683,0.92388,2,9,55,53,1022.5,1019.4,2,1,20,21.4,9.98253,9.32158,1.4,-3.1,0
-0.30082,-0.953681,16.1,25.1,0,4.8,4.4,0.707107,0.707107,20,-0.92388,-0.382683,0.382683,0.92388,2,9,70,69,1016.2,1011.9,6,7,22.7,23.7,6.03387,5.76125,1,-4.3,0
-0.284359,-0.958718,17.9,26.1,0.4,4,10.7,-1.83697e-16,-1,52,-1.83697e-16,-1,-0.382683,-0.92388,17,15,40,32,1012.7,1011.1,2,1,21.4,25.7,17.9455,14.1654,4.3,-1.6,0
-0.267814,-0.963471,13.4,23.9,0,10.2,2.5,0.382683,-0.92388,30,-0.382683,-0.92388,0.382683,-0.92388,6,9,49,35,1018.5,1014.6,6,7,18.4,22.7,16.2584,10.9117,4.3,-3.9,0
-0.25119,-0.967938,15.7,21.9,0,6.8,1,0.382683,-0.92388,24,-0.382683,-0.92388,6.12323e-17,1,9,6,40,39,1020.1,1019.4,8,8,19,19.8,14.3609,13.9113,0.8,-0.7,0
-0.234491,-0.972118,13,24.1,0,3.2,3.6,-1.83697e-16,-1,24,-0.707107,-0.707107,-0.382683,-0.92388,4,9,53,27,1019.9,1015.9,7,8,17.3,22.1,19.8808,9.675,4.8,-4,0
-0.217723,-0.976011,16,21,0,3.6,0.4,-0.92388,0.382683,17,-0.707107,-0.707107,-0.92388,0.382683,4,7,55,41,1020.7,1018.7,8,8,17,20.4,13.7005,9.10965,3.4,-2,0
-0.200891,-0.979614,13.1,19.7,8.6,1.2,0,-0.92388,0.382683,15,-0.707107,-0.707107,-0.92388,0.382683,2,2,92,91,1021.4,1018.5,8,8,15,19.3,1.50851,1.29043,4.3,-2.9,1
-0.183998,-0.982927,15,24.4,22.4,0,0.4,-1.83697e-16,-1,19,-0.92388,-0.382683,-1.83697e-16,-1,6,7,93,78,1021.1,1018.7,7,7,18.1,22.8,4.04351,1.15155,4.7,-2.4,1
-0.167052,-0.985948,17.2,24,0,3,4.5,6.12323e-17,1,28,-0.707107,0.707107,-0.382683,0.92388,7,6,79,79,1024.2,1022.1,7,8,20.9,19.9,3.75486,3.78386,-1,-2.1,0
-0.150055,-0.988678,15.1,25.1,0,3.2,5.9,0.382683,0.92388,19,-1.83697e-16,-1,0.92388,0.382683,4,9,76,58,1022.8,1019.9,7,5,19.3,23.6,8.75655,4.34099,4.3,-2.9,0
-0.133015,-0.991114,17.2,25.5,0.2,3.6,6,0.382683,0.92388,19,0.382683,0.92388,0.707107,0.707107,2,7,64,60,1023.2,1020.1,7,7,22.3,23,8.19159,7.14717,0.7,-3.1,0
-0.0988201,-0.995105,13.9,26.6,5.4,3,5.9,6.12323e-17,1,19,0.707107,0.707107,0.382683,0.92388,2,7,64,62,1019.8,1016.8,7,7,22.1,24.4,7.76276,7.13633,2.3,-3,1
-0.0816764,-0.996659,16.4,27.8,0.2,3.8,10,1,0,24,-0.382683,-0.92388,0.92388,0.382683,2,7,68,60,1018.9,1014.1,3,3,23.4,25.2,8.32822,6.25137,1.8,-4.8,0
-0.0473214,-0.99888,18.2,28.1,31.4,4.4,5.6,-0.707107,0.707107,26,-0.707107,-0.707107,6.12323e-17,1,7,7,77,71,1012.5,1010.9,6,6,22.9,23,5.54963,4.25332,0.1,-1.6,1
-0.0301203,-0.999546,16.5,21.9,0.4,3.8,5.7,-0.707107,0.707107,35,-1,1.22465e-16,-0.382683,0.92388,9,17,59,54,1020.9,1020.6,6,5,21.3,21,9.67026,8.34426,-0.3,-0.3,0
-0.0129103,-0.999917,14.2,21.9,0,3.8,0.7,-0.707107,0.707107,28,-0.707107,0.707107,-0.382683,0.92388,9,9,60,53,1026.2,1023.7,7,7,19.4,20.2,9.89204,7.97037,0.8,-2.5,0
0.00430354,-0.999991,14.8,21.1,3.4,3.8,2.5,-0.707107,0.707107,26,-0.92388,0.382683,-0.382683,0.92388,6,7,73,79,1026.3,1022.4,7,8,19.6,19.3,3.73752,4.97721,-0.3,-3.9,1
0.0215161,-0.999769,16.5,23.5,6.6,3.2,0,-0.707107,0.707107,17,-0.707107,-0.707107,-0.382683,0.92388,2,7,91,82,1023.8,1020.1,8,8,18.3,20.9,3.19296,1.49683,2.6,-3.7,1
0.0387223,-0.99925,17.3,28.1,2,0.4,11.4,-1,1.22465e-16,22,-0.707107,-0.707107,0.92388,0.382683,7,6,65,61,1017.9,1013.6,1,4,23.3,26.1,8.12147,6.95798,2.8,-4.3,1
0.055917,-0.998435,17.2,28.3,2.2,3.6,10,-0.707107,0.707107,24,-0.707107,-0.707107,-0.707107,-0.707107,7,4,65,50,1017.1,1014.2,2,6,23.8,27.3,11.3497,6.98431,3.5,-2.9,1
0.0730951,-0.997325,18.5,29.4,0,6.6,11.4,0.382683,0.92388,22,-0.382683,-0.92388,0.382683,0.92388,7,13,59,56,1018.4,1014.8,2,5,23.9,26.4,9.49734,8.50987,2.5,-3.6,0
0.0902516,-0.995919,17.7,29.9,0,5.6,8.1,0.707107,0.707107,19,0.707107,-0.707107,0.707107,0.707107,4,7,66,59,1017.5,1013.1,4,7,24.5,27.3,8.72883,6.77884,2.8,-4.4,0
0.107381,-0.994218,18.5,22.6,54,4.2,0,-0.707107,0.707107,43,-0.92388,-0.382683,-0.707107,0.707107,4,11,85,81,1019.1,1017.1,8,8,21.3,21.1,3.393,2.62876,-0.2,-2,1
0.124479,-0.992222,16.9,19.3,23.4,1.2,0,-0.92388,0.382683,33,-0.92388,0.382683,-0.92388,0.382683,6,13,86,86,1021.6,1019.8,8,8,18.8,17.6,2.37243,2.39468,-1.2,-1.8,1
0.14154,-0.989932,16,19.6,8,2,0,-0.707107,0.707107,44,-1,1.22465e-16,-0.707107,0.707107,9,17,89,89,1023,1021.7,8,8,17.9,17.7,1.83838,1.84125,-0.2,-1.3,1
0.158559,-0.987349,15.1,22.2,93.6,13,0,6.12323e-17,1,37,-0.382683,0.92388,-0.707107,0.707107,11,11,90,89,1026.2,1024.8,8,8,19.1,19.6,1.86573,1.68149,0.5,-1.4,1
0.175531,-0.984474,17.4,22.9,22.4,1.6,2.4,0.382683,0.92388,37,-0.382683,0.92388,6.12323e-17,1,11,17,72,60,1027.9,1024.4,8,7,20.1,22.6,8.16686,5.21095,2.5,-3.5,1
0.192452,-0.981306,14.8,23.9,4.2,3.4,6.6,6.12323e-17,1,31,0.382683,0.92388,0.382683,0.92388,13,9,48,53,1022.7,1019.1,5,7,22.5,21.9,10.0203,11.567,-0.6,-3.6,1
0.209315,-0.977848,14.8,25.6,0.2,7,5.6,0.92388,0.382683,22,0.92388,-0.382683,0.707107,0.707107,4,9,62,66,1017.7,1013.6,5,7,22.5,23.2,6.71264,7.65226,0.7,-4.1,0
0.226116,-0.9741,18.5,25.3,0,3,0,0.92388,0.382683,41,1,0,0.92388,0.382683,6,11,71,81,1011.1,1005.4,8,8,22.4,22.3,3.42433,5.52438,-0.1,-5.7,0
0.24285,-0.970064,14.6,20.8,22.2,4.8,10.3,-1.83697e-16,-1,54,-1.83697e-16,-1,-1.83697e-16,-1,26,20,48,36,1008.3,1007.1,1,1,16.3,20.2,15.5549,11.0341,3.9,-1.2,1
0.259512,-0.96574,9.7,22.2,0,9.6,12.3,-1.83697e-16,-1,26,-0.707107,-0.707107,0.92388,0.382683,7,6,38,35,1016.4,1013.1,0,0,16.7,21.5,16.1135,14.3917,4.8,-3.3,0
0.276097,-0.96113,11,23.7,0,8.6,12.3,6.12323e-17,1,20,0.382683,-0.92388,0.382683,0.92388,4,7,59,40,1020.5,1017.5,1,1,19.4,22.6,14.2933,8.22422,3.2,-3,0
0.2926,-0.956235,12.9,26.7,0,4.8,11.7,-0.382683,0.92388,31,-0.92388,-0.382683,-0.382683,0.92388,4,15,57,45,1022.1,1019.8,1,1,22.2,25.2,12.7902,8.93165,3,-2.3,0
0.309017,-0.951057,16.3,22.2,0.8,6.4,4.7,-0.707107,0.707107,31,-0.92388,0.382683,6.12323e-17,1,4,7,87,78,1026.5,1024.2,5,7,19.4,19.9,3.95467,2.22302,0.5,-2.3,0
0.325342,-0.945596,15.8,22.6,1.6,4,3.4,6.12323e-17,1,24,6.12323e-17,1,6.12323e-17,1,11,9,52,52,1025.9,1022.2,7,7,21.8,21.2,10.2546,10.3013,-0.6,-3.7,1
0.341571,-0.939856,13,25.4,0,3,11.7,6.12323e-17,1,22,-0.92388,0.382683,6.12323e-17,1,4,11,55,47,1023.2,1019,3,2,22,24.2,12.0359,9.46417,2.2,-4.2,0
0.357698,-0.933837,14.9,26.6,0,5.8,12,0.382683,0.92388,22,0.707107,0.707107,0.707107,0.707107,4,9,59,51,1020.3,1015.9,2,1,22.3,25.2,10.8683,8.40777,2.9,-4.4,0
0.37372,-0.927542,15.9,27.1,0,5.4,10.1,0.92388,0.382683,30,0.92388,0.382683,0.707107,0.707107,7,9,58,51,1018.2,1014.1,2,3,24.5,25.6,10.9007,8.81596,1.1,-4.1,0
0.405426,-0.914128,18.1,26.4,0,4.8,7.6,0.382683,0.92388,20,6.12323e-17,1,0.382683,0.92388,6,9,66,63,1019,1015.3,7,3,23,24.7,7.52733,6.70249,1.7,-3.7,0
0.421101,-0.907014,19.5,28,0.4,3.6,10.1,0.382683,0.92388,24,-0.382683,-0.92388,0.707107,0.707107,6,13,65,57,1017.1,1013.6,3,2,24.3,25.5,9.15591,7.01068,1.2,-3.5,0
0.436651,-0.899631,18.3,27.4,0.2,6.2,8.3,-0.707107,0.707107,33,-1,1.22465e-16,-0.382683,0.92388,4,13,61,88,1017,1015.8,4,7,25.4,19.2,2.03887,8.07909,-6.2,-1.2,0
0.452072,-0.891981,16.9,26.5,26.8,7,11.7,6.12323e-17,1,26,-0.382683,0.92388,0.382683,0.92388,9,11,58,51,1018.6,1016.4,2,4,24.4,25.4,10.8845,8.80935,1,-2.2,1
0.467359,-0.884068,16.6,26.5,0,4.6,11.7,0.382683,0.92388,26,0.382683,0.92388,0.382683,0.92388,9,9,56,56,1019,1016,3,6,23.9,24.2,9.34257,9.32156,0.3,-3,0
0.482508,-0.875892,15.8,25.7,0,6,6.2,0.92388,0.382683,19,-0.707107,0.707107,0.382683,0.92388,2,6,63,57,1017.3,1014.3,7,5,22.5,25,9.12176,7.40342,2.5,-3,0
0.497513,-0.867456,16.4,23.3,0,4.2,0.3,0.92388,-0.382683,15,6.12323e-17,1,1,0,6,4,66,67,1015.5,1012.9,8,8,21.9,22.2,6.4268,6.64677,0.3,-2.6,0
0.512371,-0.858764,18.1,27.4,0.2,3.2,12.8,-0.382683,-0.92388,35,-1.83697e-16,-1,-0.382683,-0.92388,6,9,54,30,1015.5,1011.9,3,1,22.6,27.3,19.1109,9.78798,4.7,-3.6,0
0.527078,-0.849817,14.9,26,0,9.2,10.7,-0.382683,0.92388,31,-0.92388,0.382683,6.12323e-17,1,7,15,50,55,1018.1,1015.3,3,3,23.1,24.4,9.63666,11.0003,1.3,-2.8,0
0.541628,-0.840618,19.1,22.6,6.2,5.2,0,6.12323e-17,1,28,0.382683,-0.92388,1,0,4,2,89,79,1018.1,1015.3,8,8,19.4,20.2,3.76355,1.86284,0.8,-2.8,1
0.556017,-0.831171,17.3,23.5,19.6,1.2,1.1,6.12323e-17,1,30,-0.382683,0.92388,-0.382683,0.92388,7,4,68,65,1016,1013.1,7,7,21.5,22.7,6.92645,6.16179,1.2,-2.9,1
0.570242,-0.821477,16.6,27.4,2.6,3,12.2,-0.707107,0.707107,31,-1,1.22465e-16,-1,1.22465e-16,6,11,57,41,1016.8,1014.2,1,2,23.3,26.9,14.38,9.00611,3.6,-2.6,1
0.584298,-0.811539,18.2,26.4,0,5.2,10.9,6.12323e-17,1,30,-0.707107,0.707107,6.12323e-17,1,11,15,63,53,1019.6,1017.9,7,4,23.4,25.5,10.2947,7.45399,2.1,-1.7,0
0.598181,-0.801361,19,26.2,0,7,2.8,6.12323e-17,1,24,0.382683,0.92388,0.382683,0.92388,11,13,63,61,1021.9,1020.3,8,7,24.2,24.3,8.0127,7.49908,0.1,-1.6,0
0.611886,-0.790946,20.4,26.1,0.6,4.8,3.5,6.12323e-17,1,30,0.382683,0.92388,0.382683,0.92388,9,13,67,62,1024.8,1023.3,7,7,24.1,24.6,7.77443,6.51993,0.5,-1.5,0
